code,date,open,close,diff,rate
SPI@SPX,20220711,3880.94,3854.43,-44.95,-1.15
SPI@SPX,20220708,3888.26,3899.38,-3.24,-0.08
SPI@SPX,20220706,3831.98,3845.08,13.69,0.36
SPI@SPX,20220705,3792.61,3831.39,6.06,0.16
SPI@SPX,20220701,3781.0,3825.33,39.95,1.06
SPI@SPX,20220630,3785.99,3785.38,-33.45,-0.88
SPI@SPX,20220629,3825.09,3818.83,-2.72,-0.07
SPI@SPX,20220628,3913.0,3821.55,-78.56,-2.01
SPI@SPX,20220627,3920.76,3900.11,-11.63,-0.3
SPI@SPX,20220624,3821.75,3911.74,116.01,3.06
SPI@SPX,20220623,3774.71,3795.73,35.84,0.95
SPI@SPX,20220621,3715.31,3764.79,89.95,2.45
SPI@SPX,20220617,3665.9,3674.84,8.07,0.22
SPI@SPX,20220616,3728.18,3666.77,-123.22,-3.25
SPI@SPX,20220615,3764.05,3789.99,54.51,1.46
SPI@SPX,20220614,3763.52,3735.48,-14.15,-0.38
SPI@SPX,20220613,3838.15,3749.63,-151.23,-3.88
SPI@SPX,20220610,3974.39,3900.86,-116.96,-2.91
SPI@SPX,20220609,4101.65,4017.82,-97.95,-2.38
SPI@SPX,20220608,4147.12,4115.77,-44.91,-1.08
SPI@SPX,20220606,4134.72,4121.43,12.89,0.31
SPI@SPX,20220603,4137.57,4108.54,-68.28,-1.63
SPI@SPX,20220602,4095.41,4176.82,75.59,1.84
SPI@SPX,20220601,4149.78,4101.23,-30.92,-0.75
SPI@SPX,20220531,4151.09,4132.15,-26.09,-0.63
SPI@SPX,20220527,4077.43,4158.24,100.4,2.47
SPI@SPX,20220526,3984.6,4057.84,79.11,1.99
SPI@SPX,20220525,3929.59,3978.73,37.25,0.95
SPI@SPX,20220524,3942.94,3941.48,-32.27,-0.81
SPI@SPX,20220520,3927.76,3901.36,0.57,0.01
SPI@SPX,20220519,3899.0,3900.79,-22.89,-0.58
SPI@SPX,20220518,4051.98,3923.68,-165.17,-4.04
SPI@SPX,20220517,4052.0,4088.85,80.84,2.02
SPI@SPX,20220516,4013.02,4008.01,-15.88,-0.39
SPI@SPX,20220513,3963.9,4023.89,93.81,2.39
SPI@SPX,20220512,3903.95,3930.08,-5.1,-0.13
SPI@SPX,20220511,3990.08,3935.18,-65.87,-1.65
SPI@SPX,20220510,4035.18,4001.05,9.81,0.25
SPI@SPX,20220506,4128.17,4123.34,-23.53,-0.57
SPI@SPX,20220505,4270.43,4146.87,-153.3,-3.56
SPI@SPX,20220504,4181.18,4300.17,124.69,2.99
SPI@SPX,20220503,4159.78,4175.48,20.1,0.48
SPI@SPX,20220502,4130.61,4155.38,23.45,0.57
SPI@SPX,20220429,4253.75,4131.93,-155.57,-3.63
SPI@SPX,20220428,4222.58,4287.5,103.54,2.47
SPI@SPX,20220427,4186.52,4183.96,8.76,0.21
SPI@SPX,20220426,4278.14,4175.2,-120.92,-2.81
SPI@SPX,20220422,4385.83,4271.78,-121.88,-2.77
SPI@SPX,20220421,4489.17,4393.66,-65.79,-1.48
SPI@SPX,20220420,4472.26,4459.45,-2.76,-0.06
SPI@SPX,20220419,4390.63,4462.21,70.52,1.61
SPI@SPX,20220418,4385.63,4391.69,-0.9,-0.02
SPI@SPX,20220414,4449.12,4392.59,-54.0,-1.21
SPI@SPX,20220413,4394.3,4446.59,49.14,1.12
SPI@SPX,20220412,4437.59,4397.45,-15.08,-0.34
SPI@SPX,20220411,4462.64,4412.53,-75.75,-1.69
SPI@SPX,20220407,4474.65,4500.21,19.06,0.43
SPI@SPX,20220406,4494.17,4481.15,-43.97,-0.97
SPI@SPX,20220405,4572.45,4525.12,-57.52,-1.26
SPI@SPX,20220404,4547.97,4582.64,36.78,0.81
SPI@SPX,20220401,4540.32,4545.86,15.45,0.34
SPI@SPX,20220331,4599.02,4530.41,-72.04,-1.57
SPI@SPX,20220330,4624.2,4602.45,-29.15,-0.63
SPI@SPX,20220329,4602.86,4631.6,56.08,1.23
SPI@SPX,20220328,4541.09,4575.52,32.46,0.71
SPI@SPX,20220324,4469.98,4520.16,63.92,1.43
SPI@SPX,20220323,4493.1,4456.24,-55.37,-1.23
SPI@SPX,20220322,4469.1,4511.61,50.43,1.13
SPI@SPX,20220321,4462.4,4461.18,-1.94,-0.04
SPI@SPX,20220318,4407.34,4463.12,51.45,1.17
SPI@SPX,20220317,4345.11,4411.67,53.81,1.23
SPI@SPX,20220316,4288.14,4357.86,95.41,2.24
SPI@SPX,20220315,4188.82,4262.45,89.34,2.14
SPI@SPX,20220314,4202.75,4173.11,-31.2,-0.74
SPI@SPX,20220310,4252.55,4259.52,-18.36,-0.43
SPI@SPX,20220309,4223.1,4277.88,107.18,2.57
SPI@SPX,20220308,4202.66,4170.7,-30.39,-0.72
SPI@SPX,20220307,4327.01,4201.09,-127.78,-2.95
SPI@SPX,20220304,4342.12,4328.87,-34.62,-0.79
SPI@SPX,20220303,4401.31,4363.49,-23.05,-0.53
SPI@SPX,20220302,4322.56,4386.54,80.28,1.86
SPI@SPX,20220301,4363.14,4306.26,-67.68,-1.55
SPI@SPX,20220228,4354.17,4373.94,-10.71,-0.24
SPI@SPX,20220224,4155.77,4288.7,63.2,1.5
SPI@SPX,20220223,4324.93,4225.5,-79.26,-1.84
SPI@SPX,20220222,4332.74,4304.76,-44.11,-1.01
SPI@SPX,20220218,4384.57,4348.87,-31.39,-0.72
SPI@SPX,20220217,4456.06,4380.26,-94.75,-2.12
SPI@SPX,20220216,4455.75,4475.01,3.94,0.09
SPI@SPX,20220215,4429.28,4471.07,69.4,1.58
SPI@SPX,20220214,4412.61,4401.67,-16.97,-0.38
SPI@SPX,20220211,4506.27,4418.64,-85.44,-1.9
SPI@SPX,20220209,4547.0,4587.18,65.64,1.45
SPI@SPX,20220208,4480.02,4521.54,37.67,0.84
SPI@SPX,20220207,4505.75,4483.87,-16.66,-0.37
SPI@SPX,20220204,4482.79,4500.53,23.09,0.52
SPI@SPX,20220203,4535.41,4477.44,-111.94,-2.44
SPI@SPX,20220202,4566.39,4589.38,42.84,0.94
SPI@SPX,20220201,4519.57,4546.54,30.99,0.69
SPI@SPX,20220131,4431.79,4515.55,83.7,1.89
SPI@SPX,20220128,4336.19,4431.85,105.34,2.43
SPI@SPX,20220126,4408.43,4349.93,-6.52,-0.15
SPI@SPX,20220125,4366.64,4356.45,-53.68,-1.22
SPI@SPX,20220124,4356.32,4410.13,12.19,0.28
SPI@SPX,20220121,4471.38,4397.94,-84.79,-1.89
SPI@SPX,20220120,4547.35,4482.73,-50.03,-1.1
SPI@SPX,20220119,4588.03,4532.76,-44.35,-0.97
SPI@SPX,20220118,4632.24,4577.11,-85.74,-1.84
SPI@SPX,20220114,4637.99,4662.85,3.82,0.08
SPI@SPX,20220113,4733.56,4659.03,-67.32,-1.42
SPI@SPX,20220111,4669.14,4713.07,42.78,0.92
SPI@SPX,20220110,4655.34,4670.29,-6.74,-0.14
SPI@SPX,20220107,4697.66,4677.03,-19.02,-0.41
SPI@SPX,20220106,4693.39,4696.05,-4.53,-0.1
SPI@SPX,20220105,4787.99,4700.58,-92.96,-1.94
SPI@SPX,20220104,4804.51,4793.54,-3.02,-0.06
SPI@SPX,20220103,4778.14,4796.56,30.38,0.64
SPI@SPX,20211231,4775.21,4766.18,-12.55,-0.26
