code,date,open,close,diff,rate
SPI@SPX,20130826,1664.29,1656.78,-6.72,-0.4
SPI@SPX,20130823,1659.92,1663.5,6.54,0.39
SPI@SPX,20130822,1645.03,1656.96,14.16,0.86
SPI@SPX,20130821,1650.66,1642.8,-9.55,-0.58
SPI@SPX,20130820,1646.81,1652.35,6.29,0.38
SPI@SPX,20130819,1655.25,1646.06,-9.77,-0.59
SPI@SPX,20130816,1661.22,1655.83,-5.49,-0.33
SPI@SPX,20130815,1679.61,1661.32,-24.07,-1.43
SPI@SPX,20130814,1693.88,1685.39,-8.77,-0.52
SPI@SPX,20130813,1690.65,1694.16,4.69,0.28
SPI@SPX,20130812,1688.37,1689.47,-1.95,-0.12
SPI@SPX,20130809,1696.1,1691.42,-6.06,-0.36
SPI@SPX,20130808,1693.35,1697.48,6.57,0.39
SPI@SPX,20130807,1695.3,1690.91,-6.46,-0.38
SPI@SPX,20130806,1705.79,1697.37,-9.77,-0.57
SPI@SPX,20130805,1708.01,1707.14,-2.53,-0.15
SPI@SPX,20130802,1706.1,1709.67,2.8,0.16
SPI@SPX,20130801,1689.42,1706.87,21.14,1.25
SPI@SPX,20130731,1687.76,1685.73,-0.23,-0.01
SPI@SPX,20130730,1687.92,1685.96,0.63,0.04
SPI@SPX,20130729,1690.32,1685.33,-6.32,-0.37
SPI@SPX,20130726,1687.31,1691.65,1.4,0.08
SPI@SPX,20130725,1685.21,1690.25,4.31,0.26
SPI@SPX,20130724,1696.06,1685.94,-6.45,-0.38
SPI@SPX,20130723,1696.63,1692.39,-3.14,-0.19
SPI@SPX,20130722,1694.41,1695.53,3.44,0.2
SPI@SPX,20130719,1686.15,1692.09,2.72,0.16
SPI@SPX,20130718,1681.05,1689.37,8.46,0.5
SPI@SPX,20130717,1677.91,1680.91,4.65,0.28
SPI@SPX,20130716,1682.7,1676.26,-6.24,-0.37
SPI@SPX,20130715,1679.59,1682.5,2.31,0.14
SPI@SPX,20130712,1675.26,1680.19,5.17,0.31
SPI@SPX,20130711,1657.41,1675.02,22.4,1.36
SPI@SPX,20130710,1651.56,1652.62,0.3,0.02
SPI@SPX,20130709,1642.89,1652.32,11.86,0.72
SPI@SPX,20130708,1634.2,1640.46,8.57,0.53
SPI@SPX,20130705,1618.65,1631.89,16.48,1.02
SPI@SPX,20130703,1611.48,1615.41,1.33,0.08
SPI@SPX,20130702,1614.07,1614.08,-0.88,-0.05
SPI@SPX,20130701,1609.78,1614.96,8.68,0.54
SPI@SPX,20130628,1611.12,1606.28,-6.92,-0.43
SPI@SPX,20130627,1606.44,1613.2,9.94,0.62
SPI@SPX,20130626,1592.27,1603.26,15.23,0.96
SPI@SPX,20130625,1577.52,1588.03,14.94,0.95
SPI@SPX,20130624,1588.77,1573.09,-19.34,-1.21
SPI@SPX,20130621,1588.62,1592.43,4.24,0.27
SPI@SPX,20130620,1624.62,1588.19,-40.74,-2.5
SPI@SPX,20130619,1651.83,1628.93,-22.88,-1.39
SPI@SPX,20130618,1639.77,1651.81,12.77,0.78
SPI@SPX,20130617,1630.64,1639.04,12.31,0.76
SPI@SPX,20130614,1635.52,1626.73,-9.63,-0.59
